Speaker,Initials,Order,Season,Episode,SeriesNumber,EpisodeCount,EpisodeTotal,EpisodePct
Holly,HF,22,2,2,8,0,289,0
Holly,HF,22,2,3,9,0,375,0
Holly,HF,22,2,4,10,0,370,0
Holly,HF,22,2,5,11,0,325,0
Holly,HF,22,2,6,12,0,310,0
Holly,HF,22,2,7,13,0,285,0
Holly,HF,22,2,8,14,0,401,0
Holly,HF,22,2,9,15,0,344,0
Holly,HF,22,2,10,16,0,337,0
Holly,HF,22,2,11,17,0,286,0
Holly,HF,22,2,12,18,0,385,0
Holly,HF,22,2,13,19,0,299,0
Holly,HF,22,2,14,20,0,324,0
Holly,HF,22,2,15,21,0,298,0
Holly,HF,22,2,16,22,0,203,0
Holly,HF,22,2,17,23,0,252,0
Holly,HF,22,2,18,24,0,245,0
Holly,HF,22,2,19,25,0,262,0
Holly,HF,22,2,20,26,0,277,0
Holly,HF,22,2,21,27,0,286,0
Holly,HF,22,2,22,28,0,367,0
Holly,HF,22,3,1,29,0,171,0
Holly,HF,22,3,2,30,0,288,0
Holly,HF,22,3,3,31,0,275,0
Holly,HF,22,3,4,32,0,290,0
Holly,HF,22,3,5,33,0,292,0
Holly,HF,22,3,6,34,0,237,0
Holly,HF,22,3,7,35,0,240,0
Holly,HF,22,3,8,36,0,514,0
Holly,HF,22,3,9,37,0,165,0
Holly,HF,22,3,10,38,0,468,0
Holly,HF,22,3,11,39,0,303,0
Holly,HF,22,3,12,40,0,228,0
Holly,HF,22,3,13,41,0,190,0
Holly,HF,22,3,14,42,0,188,0
Holly,HF,22,3,15,43,0,152,0
Holly,HF,22,3,16,44,0,220,0
Holly,HF,22,3,17,45,0,283,0
Holly,HF,22,3,18,46,0,339,0
Holly,HF,22,3,19,47,0,360,0
Holly,HF,22,3,20,48,0,345,0
Holly,HF,22,3,21,49,0,306,0
Holly,HF,22,3,22,50,0,339,0
Holly,HF,22,3,23,51,0,449,0
Holly,HF,22,4,1,52,0,540,0
Holly,HF,22,4,2,53,0,585,0
Holly,HF,22,4,3,54,0,552,0
Holly,HF,22,4,4,55,0,505,0
Holly,HF,22,4,5,56,0,258,0
Holly,HF,22,4,6,57,0,294,0
Holly,HF,22,4,7,58,0,273,0
Holly,HF,22,4,8,59,0,251,0
Holly,HF,22,4,9,60,0,316,0
Holly,HF,22,4,10,61,0,254,0
Holly,HF,22,4,11,62,0,335,0
Holly,HF,22,4,12,63,0,308,0
Holly,HF,22,4,13,64,0,191,0
Holly,HF,22,4,14,65,73,607,0.120263591
Holly,HF,22,5,1,66,56,551,0.101633394
Holly,HF,22,5,2,67,54,256,0.2109375
Holly,HF,22,5,3,68,14,311,0.045016077
Holly,HF,22,5,4,69,36,290,0.124137931
Holly,HF,22,5,5,70,80,430,0.186046512
Holly,HF,22,5,6,71,0,400,0
Holly,HF,22,5,7,72,0,287,0
Holly,HF,22,5,8,73,0,262,0
Holly,HF,22,5,9,74,0,304,0
Holly,HF,22,5,10,75,0,234,0
Holly,HF,22,5,11,76,0,281,0
Holly,HF,22,5,12,77,0,223,0
Holly,HF,22,5,13,78,0,374,0
Holly,HF,22,5,14,79,0,200,0
Holly,HF,22,5,15,80,0,236,0
Holly,HF,22,5,16,81,0,250,0
Holly,HF,22,5,17,82,0,282,0
Holly,HF,22,5,18,83,0,206,0
Holly,HF,22,5,19,84,0,231,0
Holly,HF,22,5,20,85,0,244,0
Holly,HF,22,5,21,86,0,232,0
Holly,HF,22,5,22,87,0,274,0
Holly,HF,22,5,23,88,0,199,0
Holly,HF,22,5,24,89,0,319,0
Holly,HF,22,5,25,90,0,276,0
Holly,HF,22,5,26,91,38,218,0.174311927
Holly,HF,22,6,1,92,0,313,0
Holly,HF,22,6,2,93,0,231,0
Holly,HF,22,6,3,94,0,297,0
Holly,HF,22,6,4,95,0,481,0
Holly,HF,22,6,5,96,0,306,0
Holly,HF,22,6,6,97,0,314,0
Holly,HF,22,6,7,98,0,305,0
Holly,HF,22,6,8,99,0,328,0
Holly,HF,22,6,9,100,0,239,0
Holly,HF,22,6,10,101,0,218,0
Holly,HF,22,6,11,102,0,224,0
Holly,HF,22,6,12,103,0,302,0
Holly,HF,22,6,13,104,0,91,0
Holly,HF,22,6,14,105,0,195,0
Holly,HF,22,6,15,106,0,249,0
Holly,HF,22,6,16,107,0,574,0
Holly,HF,22,6,17,108,0,202,0
Holly,HF,22,6,18,109,0,280,0
Holly,HF,22,6,19,110,0,295,0
Holly,HF,22,6,20,111,0,260,0
Holly,HF,22,6,21,112,0,286,0
Holly,HF,22,6,22,113,0,267,0
Holly,HF,22,6,23,114,0,297,0
Holly,HF,22,6,24,115,0,184,0
Holly,HF,22,7,1,116,0,211,0
Holly,HF,22,7,2,117,0,252,0
Holly,HF,22,7,3,118,0,203,0
Holly,HF,22,7,4,119,16,274,0.058394161
Holly,HF,22,7,5,120,0,341,0
Holly,HF,22,7,6,121,0,250,0
Holly,HF,22,7,7,122,0,236,0
Holly,HF,22,7,8,123,0,268,0
Holly,HF,22,7,9,124,0,273,0
Holly,HF,22,7,10,125,0,289,0
Holly,HF,22,7,11,126,50,552,0.09057971
Holly,HF,22,7,12,127,19,307,0.061889251
Holly,HF,22,7,13,128,12,249,0.048192771
Holly,HF,22,7,14,129,30,282,0.106382979
Holly,HF,22,7,15,130,38,350,0.108571429
Holly,HF,22,7,16,131,15,70,0.214285714
Holly,HF,22,7,17,132,32,271,0.118081181
Holly,HF,22,7,18,133,56,288,0.194444444
Holly,HF,22,7,19,134,0,160,0
Holly,HF,22,7,20,135,0,195,0
Holly,HF,22,7,21,136,6,298,0.020134228
Holly,HF,22,7,22,137,0,166,0
Holly,HF,22,7,23,138,0,239,0
Holly,HF,22,7,24,139,0,435,0
Holly,HF,22,8,1,140,0,270,0
Holly,HF,22,8,2,141,0,306,0
Holly,HF,22,8,3,142,0,308,0
Holly,HF,22,8,4,143,0,230,0
Holly,HF,22,8,5,144,0,270,0
Holly,HF,22,8,6,145,0,312,0
Holly,HF,22,8,7,146,0,300,0
Holly,HF,22,8,8,147,0,266,0
Holly,HF,22,8,9,148,0,248,0
Holly,HF,22,8,10,149,0,313,0
Holly,HF,22,8,11,150,0,224,0
Holly,HF,22,8,12,151,0,285,0
Holly,HF,22,8,13,152,0,342,0
Holly,HF,22,8,14,153,0,260,0
Holly,HF,22,8,15,154,0,211,0
Holly,HF,22,8,16,155,0,278,0
Holly,HF,22,8,17,156,0,226,0
Holly,HF,22,8,18,157,0,246,0
Holly,HF,22,8,19,158,0,238,0
Holly,HF,22,8,20,159,0,250,0
Holly,HF,22,8,21,160,0,289,0
Holly,HF,22,8,22,161,0,213,0
Holly,HF,22,8,23,162,0,239,0
Holly,HF,22,8,24,163,0,241,0
Holly,HF,22,9,1,164,0,220,0
Holly,HF,22,9,2,165,0,293,0
Holly,HF,22,9,3,166,0,242,0
Holly,HF,22,9,4,167,0,302,0
Holly,HF,22,9,5,168,0,240,0
Holly,HF,22,9,6,169,0,255,0
Holly,HF,22,9,7,170,0,263,0
Holly,HF,22,9,8,171,0,282,0
Holly,HF,22,9,9,172,0,287,0
Holly,HF,22,9,10,173,0,225,0
Holly,HF,22,9,11,174,0,228,0
Holly,HF,22,9,12,175,0,249,0
Holly,HF,22,9,13,176,0,210,0
Holly,HF,22,9,14,177,0,221,0
Holly,HF,22,9,15,178,0,235,0
Holly,HF,22,9,16,179,0,423,0
Holly,HF,22,9,17,180,0,142,0
Holly,HF,22,9,18,181,0,270,0
Holly,HF,22,9,19,182,0,246,0
Holly,HF,22,9,20,183,0,195,0
Holly,HF,22,9,21,184,0,333,0
Holly,HF,22,9,22,185,0,444,0
Holly,HF,22,9,23,186,0,432,0
Nellie,NB,23,1,1,1,0,262,0
Nellie,NB,23,1,2,2,0,245,0
Nellie,NB,23,1,3,3,0,313,0
Nellie,NB,23,1,4,4,0,354,0
Nellie,NB,23,1,5,5,0,285,0
Nellie,NB,23,1,6,6,0,360,0
Nellie,NB,23,2,1,7,0,381,0
Nellie,NB,23,2,2,8,0,289,0
Nellie,NB,23,2,3,9,0,375,0
Nellie,NB,23,2,4,10,0,370,0
Nellie,NB,23,2,5,11,0,325,0
Nellie,NB,23,2,6,12,0,310,0
Nellie,NB,23,2,7,13,0,285,0
Nellie,NB,23,2,8,14,0,401,0
Nellie,NB,23,2,9,15,0,344,0
Nellie,NB,23,2,10,16,0,337,0
Nellie,NB,23,2,11,17,0,286,0
Nellie,NB,23,2,12,18,0,385,0
Nellie,NB,23,2,13,19,0,299,0
Nellie,NB,23,2,14,20,0,324,0
Nellie,NB,23,2,15,21,0,298,0
Nellie,NB,23,2,16,22,0,203,0
Nellie,NB,23,2,17,23,0,252,0
Nellie,NB,23,2,18,24,0,245,0
Nellie,NB,23,2,19,25,0,262,0
Nellie,NB,23,2,20,26,0,277,0
Nellie,NB,23,2,21,27,0,286,0
Nellie,NB,23,2,22,28,0,367,0
Nellie,NB,23,3,1,29,0,171,0
Nellie,NB,23,3,2,30,0,288,0
Nellie,NB,23,3,3,31,0,275,0
Nellie,NB,23,3,4,32,0,290,0
Nellie,NB,23,3,5,33,0,292,0
Nellie,NB,23,3,6,34,0,237,0
Nellie,NB,23,3,7,35,0,240,0
Nellie,NB,23,3,8,36,0,514,0
Nellie,NB,23,3,9,37,0,165,0
Nellie,NB,23,3,10,38,0,468,0
Nellie,NB,23,3,11,39,0,303,0
Nellie,NB,23,3,12,40,0,228,0
Nellie,NB,23,3,13,41,0,190,0
Nellie,NB,23,3,14,42,0,188,0
Nellie,NB,23,3,15,43,0,152,0
Nellie,NB,23,3,16,44,0,220,0
Nellie,NB,23,3,17,45,0,283,0
Nellie,NB,23,3,18,46,0,339,0
Nellie,NB,23,3,19,47,0,360,0
Nellie,NB,23,3,20,48,0,345,0
Nellie,NB,23,3,21,49,0,306,0
Nellie,NB,23,3,22,50,0,339,0
Nellie,NB,23,3,23,51,0,449,0
Nellie,NB,23,4,1,52,0,540,0
Nellie,NB,23,4,2,53,0,585,0
Nellie,NB,23,4,3,54,0,552,0
Nellie,NB,23,4,4,55,0,505,0
Nellie,NB,23,4,5,56,0,258,0
Nellie,NB,23,4,6,57,0,294,0
Nellie,NB,23,4,7,58,0,273,0
Nellie,NB,23,4,8,59,0,251,0
Nellie,NB,23,4,9,60,0,316,0
Nellie,NB,23,4,10,61,0,254,0
Nellie,NB,23,4,11,62,0,335,0
Nellie,NB,23,4,12,63,0,308,0
Nellie,NB,23,4,13,64,0,191,0
Nellie,NB,23,4,14,65,0,607,0
Nellie,NB,23,5,1,66,0,551,0
Nellie,NB,23,5,2,67,0,256,0
Nellie,NB,23,5,3,68,0,311,0
Nellie,NB,23,5,4,69,0,290,0
Nellie,NB,23,5,5,70,0,430,0
Nellie,NB,23,5,6,71,0,400,0
Nellie,NB,23,5,7,72,0,287,0
Nellie,NB,23,5,8,73,0,262,0
Nellie,NB,23,5,9,74,0,304,0
Nellie,NB,23,5,10,75,0,234,0
Nellie,NB,23,5,11,76,0,281,0
Nellie,NB,23,5,12,77,0,223,0
Nellie,NB,23,5,13,78,0,374,0
Nellie,NB,23,5,14,79,0,200,0
Nellie,NB,23,5,15,80,0,236,0
Nellie,NB,23,5,16,81,0,250,0
Nellie,NB,23,5,17,82,0,282,0
Nellie,NB,23,5,18,83,0,206,0
Nellie,NB,23,5,19,84,0,231,0
Nellie,NB,23,5,20,85,0,244,0
Nellie,NB,23,5,21,86,0,232,0
Nellie,NB,23,5,22,87,0,274,0
Nellie,NB,23,5,23,88,0,199,0
Nellie,NB,23,5,24,89,0,319,0
Nellie,NB,23,5,25,90,0,276,0
Nellie,NB,23,5,26,91,0,218,0
Nellie,NB,23,6,1,92,0,313,0
Nellie,NB,23,6,2,93,0,231,0
Nellie,NB,23,6,3,94,0,297,0
Nellie,NB,23,6,4,95,0,481,0
Nellie,NB,23,6,5,96,0,306,0
Nellie,NB,23,6,6,97,0,314,0
Nellie,NB,23,6,7,98,0,305,0
Nellie,NB,23,6,8,99,0,328,0
Nellie,NB,23,6,9,100,0,239,0
Nellie,NB,23,6,10,101,0,218,0
Nellie,NB,23,6,11,102,0,224,0
Nellie,NB,23,6,12,103,0,302,0
Nellie,NB,23,6,13,104,0,91,0
Nellie,NB,23,6,14,105,0,195,0
Nellie,NB,23,6,15,106,0,249,0
Nellie,NB,23,6,16,107,0,574,0
Nellie,NB,23,6,17,108,0,202,0
Nellie,NB,23,6,18,109,0,280,0
Nellie,NB,23,6,19,110,0,295,0
Nellie,NB,23,6,20,111,0,260,0
Nellie,NB,23,6,21,112,0,286,0
Nellie,NB,23,6,22,113,0,267,0
Nellie,NB,23,6,23,114,0,297,0
Nellie,NB,23,6,24,115,0,184,0
Nellie,NB,23,7,1,116,0,211,0
Nellie,NB,23,7,2,117,0,252,0
Nellie,NB,23,7,3,118,0,203,0
Nellie,NB,23,7,4,119,0,274,0
Nellie,NB,23,7,5,120,0,341,0
Nellie,NB,23,7,6,121,0,250,0
Nellie,NB,23,7,7,122,0,236,0
Nellie,NB,23,7,8,123,0,268,0
Nellie,NB,23,7,9,124,0,273,0
Nellie,NB,23,7,10,125,0,289,0
Nellie,NB,23,7,11,126,0,552,0
Nellie,NB,23,7,12,127,0,307,0
Nellie,NB,23,7,13,128,0,249,0
Nellie,NB,23,7,14,129,0,282,0
Nellie,NB,23,7,15,130,0,350,0
Nellie,NB,23,7,16,131,0,70,0
Nellie,NB,23,7,17,132,0,271,0
Nellie,NB,23,7,18,133,0,288,0
Nellie,NB,23,7,19,134,0,160,0
Nellie,NB,23,7,20,135,0,195,0
Nellie,NB,23,7,21,136,0,298,0
Nellie,NB,23,7,22,137,0,166,0
Nellie,NB,23,7,23,138,0,239,0
Nellie,NB,23,7,24,139,10,435,0.022988506
Nellie,NB,23,8,1,140,0,270,0
Nellie,NB,23,8,2,141,0,306,0
Nellie,NB,23,8,3,142,0,308,0
Nellie,NB,23,8,4,143,0,230,0
Nellie,NB,23,8,5,144,0,270,0
Nellie,NB,23,8,6,145,0,312,0
Nellie,NB,23,8,7,146,0,300,0
Nellie,NB,23,8,8,147,0,266,0
Nellie,NB,23,8,9,148,0,248,0
Nellie,NB,23,8,10,149,0,313,0
Nellie,NB,23,8,11,150,0,224,0
Nellie,NB,23,8,12,151,0,285,0
Nellie,NB,23,8,13,152,0,342,0
Nellie,NB,23,8,14,153,0,260,0
Nellie,NB,23,8,15,154,27,211,0.127962085
Nellie,NB,23,8,16,155,24,278,0.086330935
Nellie,NB,23,8,17,156,19,226,0.084070796
Nellie,NB,23,8,18,157,12,246,0.048780488
Nellie,NB,23,8,19,158,42,238,0.176470588
Nellie,NB,23,8,20,159,22,250,0.088
Nellie,NB,23,8,21,160,36,289,0.124567474
Nellie,NB,23,8,22,161,17,213,0.079812207
Nellie,NB,23,8,23,162,15,239,0.062761506
Nellie,NB,23,8,24,163,19,241,0.078838174
Nellie,NB,23,9,1,164,10,220,0.045454545
Nellie,NB,23,9,2,165,31,293,0.105802048
Nellie,NB,23,9,3,166,35,242,0.144628099
Nellie,NB,23,9,4,167,27,302,0.089403974
Nellie,NB,23,9,5,168,21,240,0.0875
Nellie,NB,23,9,6,169,16,255,0.062745098
Nellie,NB,23,9,7,170,6,263,0.022813688
Nellie,NB,23,9,8,171,9,282,0.031914894
Nellie,NB,23,9,9,172,11,287,0.038327526
Nellie,NB,23,9,10,173,9,225,0.04
Nellie,NB,23,9,11,174,9,228,0.039473684
Nellie,NB,23,9,12,175,24,249,0.096385542
Nellie,NB,23,9,13,176,3,210,0.014285714
Nellie,NB,23,9,14,177,9,221,0.040723982
Nellie,NB,23,9,15,178,7,235,0.029787234
Nellie,NB,23,9,16,179,8,423,0.01891253
Nellie,NB,23,9,17,180,2,142,0.014084507
Nellie,NB,23,9,18,181,4,270,0.014814815
Nellie,NB,23,9,19,182,13,246,0.052845528
Nellie,NB,23,9,20,183,20,195,0.102564103
Nellie,NB,23,9,21,184,5,333,0.015015015
Nellie,NB,23,9,22,185,0,444,0
Nellie,NB,23,9,23,186,9,432,0.020833333
Clark,CG,24,1,1,1,0,262,0
Clark,CG,24,1,2,2,0,245,0
Clark,CG,24,1,3,3,0,313,0
Clark,CG,24,1,4,4,0,354,0
Clark,CG,24,1,5,5,0,285,0
Clark,CG,24,1,6,6,0,360,0
Clark,CG,24,2,1,7,0,381,0
Clark,CG,24,2,2,8,0,289,0
Clark,CG,24,2,3,9,0,375,0
Clark,CG,24,2,4,10,0,370,0
Clark,CG,24,2,5,11,0,325,0
Clark,CG,24,2,6,12,0,310,0
Clark,CG,24,2,7,13,0,285,0
Clark,CG,24,2,8,14,0,401,0
Clark,CG,24,2,9,15,0,344,0
Clark,CG,24,2,10,16,0,337,0
Clark,CG,24,2,11,17,0,286,0
Clark,CG,24,2,12,18,0,385,0
Clark,CG,24,2,13,19,0,299,0
Clark,CG,24,2,14,20,0,324,0
Clark,CG,24,2,15,21,0,298,0
Clark,CG,24,2,16,22,0,203,0
Clark,CG,24,2,17,23,0,252,0
Clark,CG,24,2,18,24,0,245,0
Clark,CG,24,2,19,25,0,262,0
Clark,CG,24,2,20,26,0,277,0
Clark,CG,24,2,21,27,0,286,0
Clark,CG,24,2,22,28,0,367,0
Clark,CG,24,3,1,29,0,171,0
Clark,CG,24,3,2,30,0,288,0
Clark,CG,24,3,3,31,0,275,0
Clark,CG,24,3,4,32,0,290,0
Clark,CG,24,3,5,33,0,292,0
Clark,CG,24,3,6,34,0,237,0
Clark,CG,24,3,7,35,0,240,0
Clark,CG,24,3,8,36,0,514,0
Clark,CG,24,3,9,37,0,165,0
Clark,CG,24,3,10,38,0,468,0
Clark,CG,24,3,11,39,0,303,0
Clark,CG,24,3,12,40,0,228,0
Clark,CG,24,3,13,41,0,190,0
Clark,CG,24,3,14,42,0,188,0
Clark,CG,24,3,15,43,0,152,0
Clark,CG,24,3,16,44,0,220,0
Clark,CG,24,3,17,45,0,283,0
Clark,CG,24,3,18,46,0,339,0
Clark,CG,24,3,19,47,0,360,0
Clark,CG,24,3,20,48,0,345,0
Clark,CG,24,3,21,49,0,306,0
Clark,CG,24,3,22,50,0,339,0
Clark,CG,24,3,23,51,0,449,0
Clark,CG,24,4,1,52,0,540,0
Clark,CG,24,4,2,53,0,585,0
Clark,CG,24,4,3,54,0,552,0
Clark,CG,24,4,4,55,0,505,0
Clark,CG,24,4,5,56,0,258,0
Clark,CG,24,4,6,57,0,294,0
Clark,CG,24,4,7,58,0,273,0
Clark,CG,24,4,8,59,0,251,0
Clark,CG,24,4,9,60,0,316,0
Clark,CG,24,4,10,61,0,254,0
Clark,CG,24,4,11,62,0,335,0
Clark,CG,24,4,12,63,0,308,0
Clark,CG,24,4,13,64,0,191,0
Clark,CG,24,4,14,65,0,607,0
Clark,CG,24,5,1,66,0,551,0
Clark,CG,24,5,2,67,0,256,0
Clark,CG,24,5,3,68,0,311,0
Clark,CG,24,5,4,69,0,290,0
Clark,CG,24,5,5,70,0,430,0
Clark,CG,24,5,6,71,0,400,0
Clark,CG,24,5,7,72,0,287,0
Clark,CG,24,5,8,73,0,262,0
Clark,CG,24,5,9,74,0,304,0
Clark,CG,24,5,10,75,0,234,0
Clark,CG,24,5,11,76,0,281,0
Clark,CG,24,5,12,77,0,223,0
Clark,CG,24,5,13,78,0,374,0
Clark,CG,24,5,14,79,0,200,0
Clark,CG,24,5,15,80,0,236,0
Clark,CG,24,5,16,81,0,250,0
Clark,CG,24,5,17,82,0,282,0
Clark,CG,24,5,18,83,0,206,0
Clark,CG,24,5,19,84,0,231,0
Clark,CG,24,5,20,85,0,244,0
Clark,CG,24,5,21,86,0,232,0
Clark,CG,24,5,22,87,0,274,0
Clark,CG,24,5,23,88,0,199,0
Clark,CG,24,5,24,89,0,319,0
Clark,CG,24,5,25,90,0,276,0
Clark,CG,24,5,26,91,0,218,0
Clark,CG,24,6,1,92,0,313,0
Clark,CG,24,6,2,93,0,231,0
Clark,CG,24,6,3,94,0,297,0
Clark,CG,24,6,4,95,0,481,0
Clark,CG,24,6,5,96,0,306,0
Clark,CG,24,6,6,97,0,314,0
Clark,CG,24,6,7,98,0,305,0
Clark,CG,24,6,8,99,0,328,0
Clark,CG,24,6,9,100,0,239,0
Clark,CG,24,6,10,101,0,218,0
Clark,CG,24,6,11,102,0,224,0
Clark,CG,24,6,12,103,0,302,0
Clark,CG,24,6,13,104,0,91,0
Clark,CG,24,6,14,105,0,195,0
Clark,CG,24,6,15,106,0,249,0
Clark,CG,24,6,16,107,0,574,0
Clark,CG,24,6,17,108,0,202,0
Clark,CG,24,6,18,109,0,280,0
Clark,CG,24,6,19,110,0,295,0
Clark,CG,24,6,20,111,0,260,0
Clark,CG,24,6,21,112,0,286,0
Clark,CG,24,6,22,113,0,267,0
Clark,CG,24,6,23,114,0,297,0
Clark,CG,24,6,24,115,0,184,0
Clark,CG,24,7,1,116,0,211,0
Clark,CG,24,7,2,117,0,252,0
Clark,CG,24,7,3,118,0,203,0
Clark,CG,24,7,4,119,0,274,0
Clark,CG,24,7,5,120,0,341,0
Clark,CG,24,7,6,121,0,250,0
Clark,CG,24,7,7,122,0,236,0
Clark,CG,24,7,8,123,0,268,0
Clark,CG,24,7,9,124,0,273,0
Clark,CG,24,7,10,125,0,289,0
Clark,CG,24,7,11,126,0,552,0
Clark,CG,24,7,12,127,0,307,0
Clark,CG,24,7,13,128,0,249,0
Clark,CG,24,7,14,129,0,282,0
Clark,CG,24,7,15,130,0,350,0
Clark,CG,24,7,16,131,0,70,0
Clark,CG,24,7,17,132,0,271,0
Clark,CG,24,7,18,133,0,288,0
Clark,CG,24,7,19,134,0,160,0
Clark,CG,24,7,20,135,0,195,0
Clark,CG,24,7,21,136,0,298,0
Clark,CG,24,7,22,137,0,166,0
Clark,CG,24,7,23,138,0,239,0
Clark,CG,24,7,24,139,0,435,0
Clark,CG,24,8,1,140,0,270,0
Clark,CG,24,8,2,141,0,306,0
Clark,CG,24,8,3,142,0,308,0
Clark,CG,24,8,4,143,0,230,0
Clark,CG,24,8,5,144,0,270,0
Clark,CG,24,8,6,145,0,312,0
Clark,CG,24,8,7,146,0,300,0
Clark,CG,24,8,8,147,0,266,0
Clark,CG,24,8,9,148,0,248,0
Clark,CG,24,8,10,149,0,313,0
Clark,CG,24,8,11,150,0,224,0
Clark,CG,24,8,12,151,0,285,0
Clark,CG,24,8,13,152,0,342,0
Clark,CG,24,8,14,153,0,260,0
Clark,CG,24,8,15,154,0,211,0
Clark,CG,24,8,16,155,0,278,0
Clark,CG,24,8,17,156,0,226,0
Clark,CG,24,8,18,157,0,246,0
Clark,CG,24,8,19,158,0,238,0
Clark,CG,24,8,20,159,0,250,0
Clark,CG,24,8,21,160,0,289,0
Clark,CG,24,8,22,161,0,213,0
Clark,CG,24,8,23,162,0,239,0
Clark,CG,24,8,24,163,0,241,0
Clark,CG,24,9,1,164,22,220,0.1
Clark,CG,24,9,2,165,22,293,0.075085324
Clark,CG,24,9,3,166,4,242,0.016528926
Clark,CG,24,9,4,167,13,302,0.043046358
Clark,CG,24,9,5,168,5,240,0.020833333
Clark,CG,24,9,6,169,0,255,0
Clark,CG,24,9,7,170,4,263,0.015209125
Clark,CG,24,9,8,171,0,282,0
Clark,CG,24,9,9,172,0,287,0
Clark,CG,24,9,10,173,0,225,0
Clark,CG,24,9,11,174,35,228,0.153508772
Clark,CG,24,9,12,175,1,249,0.004016064
Clark,CG,24,9,13,176,33,210,0.157142857
Clark,CG,24,9,14,177,4,221,0.018099548
Clark,CG,24,9,15,178,9,235,0.038297872
Clark,CG,24,9,16,179,9,423,0.021276596
Clark,CG,24,9,17,180,5,142,0.035211268
Clark,CG,24,9,18,181,23,270,0.085185185
Clark,CG,24,9,19,182,37,246,0.150406504
Clark,CG,24,9,20,183,6,195,0.030769231
Clark,CG,24,9,21,184,8,333,0.024024024
Clark,CG,24,9,22,185,5,444,0.011261261
Clark,CG,24,9,23,186,3,432,0.006944444
Pete,PM,25,1,1,1,0,262,0
Pete,PM,25,1,2,2,0,245,0
Pete,PM,25,1,3,3,0,313,0
Pete,PM,25,1,4,4,0,354,0
Pete,PM,25,1,5,5,0,285,0
Pete,PM,25,1,6,6,0,360,0
Pete,PM,25,2,1,7,0,381,0
Pete,PM,25,2,2,8,0,289,0
Pete,PM,25,2,3,9,0,375,0
Pete,PM,25,2,4,10,0,370,0
Pete,PM,25,2,5,11,0,325,0
Pete,PM,25,2,6,12,0,310,0
Pete,PM,25,2,7,13,0,285,0
Pete,PM,25,2,8,14,0,401,0
Pete,PM,25,2,9,15,0,344,0
Pete,PM,25,2,10,16,0,337,0
Pete,PM,25,2,11,17,0,286,0
Pete,PM,25,2,12,18,0,385,0
Pete,PM,25,2,13,19,0,299,0
Pete,PM,25,2,14,20,0,324,0
Pete,PM,25,2,15,21,0,298,0
Pete,PM,25,2,16,22,0,203,0
Pete,PM,25,2,17,23,0,252,0
Pete,PM,25,2,18,24,0,245,0
Pete,PM,25,2,19,25,0,262,0
Pete,PM,25,2,20,26,0,277,0
Pete,PM,25,2,21,27,0,286,0
Pete,PM,25,2,22,28,0,367,0
Pete,PM,25,3,1,29,0,171,0
Pete,PM,25,3,2,30,0,288,0
Pete,PM,25,3,3,31,0,275,0
Pete,PM,25,3,4,32,0,290,0
Pete,PM,25,3,5,33,0,292,0
Pete,PM,25,3,6,34,0,237,0
Pete,PM,25,3,7,35,0,240,0
Pete,PM,25,3,8,36,0,514,0
Pete,PM,25,3,9,37,0,165,0
Pete,PM,25,3,10,38,0,468,0
Pete,PM,25,3,11,39,0,303,0
Pete,PM,25,3,12,40,0,228,0
Pete,PM,25,3,13,41,0,190,0
Pete,PM,25,3,14,42,0,188,0
Pete,PM,25,3,15,43,0,152,0
Pete,PM,25,3,16,44,0,220,0
Pete,PM,25,3,17,45,0,283,0
Pete,PM,25,3,18,46,0,339,0
Pete,PM,25,3,19,47,0,360,0
Pete,PM,25,3,20,48,0,345,0
Pete,PM,25,3,21,49,0,306,0
Pete,PM,25,3,22,50,0,339,0
Pete,PM,25,3,23,51,0,449,0
Pete,PM,25,4,1,52,0,540,0
Pete,PM,25,4,2,53,0,585,0
Pete,PM,25,4,3,54,0,552,0
Pete,PM,25,4,4,55,0,505,0
Pete,PM,25,4,5,56,0,258,0
Pete,PM,25,4,6,57,0,294,0
Pete,PM,25,4,7,58,0,273,0
Pete,PM,25,4,8,59,0,251,0
Pete,PM,25,4,9,60,0,316,0
Pete,PM,25,4,10,61,0,254,0
Pete,PM,25,4,11,62,0,335,0
Pete,PM,25,4,12,63,0,308,0
Pete,PM,25,4,13,64,0,191,0
Pete,PM,25,4,14,65,0,607,0
Pete,PM,25,5,1,66,0,551,0
Pete,PM,25,5,2,67,0,256,0
Pete,PM,25,5,3,68,0,311,0
Pete,PM,25,5,4,69,0,290,0
Pete,PM,25,5,5,70,0,430,0
Pete,PM,25,5,6,71,0,400,0
Pete,PM,25,5,7,72,0,287,0
Pete,PM,25,5,8,73,0,262,0
Pete,PM,25,5,9,74,0,304,0
Pete,PM,25,5,10,75,0,234,0
Pete,PM,25,5,11,76,0,281,0
Pete,PM,25,5,12,77,0,223,0
Pete,PM,25,5,13,78,0,374,0
Pete,PM,25,5,14,79,0,200,0
Pete,PM,25,5,15,80,0,236,0
Pete,PM,25,5,16,81,0,250,0
Pete,PM,25,5,17,82,0,282,0
Pete,PM,25,5,18,83,0,206,0
Pete,PM,25,5,19,84,0,231,0
Pete,PM,25,5,20,85,0,244,0
Pete,PM,25,5,21,86,0,232,0
Pete,PM,25,5,22,87,0,274,0
Pete,PM,25,5,23,88,0,199,0
Pete,PM,25,5,24,89,0,319,0
Pete,PM,25,5,25,90,0,276,0
Pete,PM,25,5,26,91,0,218,0
